Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
kvsrogurgaon.in,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0
aviationconsultantsworldwide.com,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0
trikonsult.com,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0
marreme.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0
cashat.pro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
jcsportsnutrition.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
dropbox.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0
durstewitz-eshops.de,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1
karavella12.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
educacion.rionegro.gov.ar,0,0,1,9,1,0,0,0,0,1,1,0,0,0,1,0
samariter-berg.ch,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0
gaughrith.com,0,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0
myfitnessboost.de,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
paxful-service.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
116.90.59.223,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
shineridiamonds.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
5eab39a111b48.site123.me,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
pg-series-atendimento.joomla.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
pantip.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
viana.imoveis.expert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
finaldesemanadasmamaesfeliz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0
accurate-engineers.in,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0
obixpdf.sa7o.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
active.by,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
easysbyskegroup.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
acostamueble.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
revente-materiel.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0
hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
funpeguy.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
addirector.cc,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
eksisozluk.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1
busywithwork.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
briandesmarais.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
collegecourses.co.in,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
shannonebeling.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
crosplat.co.uk,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0
acadianaliquor.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
advonationusa.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
wefd1.hyperphp.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
u692683meb.ha004.t.justns.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1drvcloud.dnsabr.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
lnstagram.pp.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
globalnetinternet.com,0,0,1,6,0,0,1,0,0,0,0,1,0,0,1,0
aurapropaganda.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0
taloverkkokauppa.fi,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
aresozcs.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
alphacon.co.id,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
abc.go.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
verified-paxful.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
casascamijanes.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
livestream.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
itcitymm.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
toaletaeco.ro,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
poonammishra.in,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
dwarder.calon-sarjana25.co.uk,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
yoho.com.tw,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
betasus777.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
housing.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
chatwhatapp-join.25u.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
hostcup.info,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
negociacaoveiculos.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
bcpzonasegurabeta.viabcp.com.luke-hancock.com,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1
progarchives.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
harrisonk12msus-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
keepsolution.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
shophealthybits.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
wmaraci.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0
aljazeera.net,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
acct-piedmontcancerinstitute-inv.net,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
myozhost.com,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,1
instagram.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
cekilisciniz.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
investingdojo.icu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
nkforcesklep.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
mariavandana.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
t.co,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
binance10x.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
lorisch.com,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0
j.mp,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
courgeon-immobilier.fr,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0
hubpages.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
files-wetranfer.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
enorma.is,0,0,1,7,0,0,0,0,0,1,1,1,1,0,1,0
wavesetholdings.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
funetwork.tv,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
magicfax.top,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
weathernews.jp,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
abcnews.go.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
186.75.130.46,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
dobesell.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
ftp.lesterandco.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
hitsem.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
mass-mp.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
c1781279.ferozo.com,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,1
ebay-co-uk.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
verify-b-c-p.dns-cloud.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
shophealthybits.com,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0
hrweb99.com,0,0,0,5,0,0,0,0,0,1,0,1,0,0,1,0
trydent.org,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
karmanbiotech.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
newmessage.gvnawpknwarz94ejtnbuvbwv.xyz,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1
marufulislam.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
weevoxsound.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
cuumberland.buzz,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
shibamicomzeminet.nckitennis.gdn,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
www43.presentes-promocoes-premier.com,0,0,1,6,0,0,0,1,0,1,0,1,0,0,1,0
vrl.to,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
verify.myeeaccountdetails.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
gtbank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
ugovlahovic.hr,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
vcita.com,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0
rojaspaint.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0
ata22.ir,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mytanfarma.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
elkriverbiz.sharepoint.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0
47.90.0.38,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
payuupal.ddns.net,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
contro.mx,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
techcrunch.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
viibes.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1
pd-iskra-lj.si,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0
153284594738391.statictab.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
rtefdafrweasd.epizy.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
ink361.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0
rashetfustuk.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
userxagent98ngnixubu.ga,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
dataupdaterequired.site44.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15688c.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
caribconnectlaw.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
resgatemobilebb.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
count.mail.163.com.jutin.tk,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
zdravets.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
caspianglobalservices.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
houdektranslations.wz.cz,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0
dalaifabricators.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
onager.co.kr,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
piandizano.it,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
wholesalemsms.club,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
jeremyfullserviceinc.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
i-grupobancolombia.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
concurso-de-fotografia-photho-212455721241.000webhostapp.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
brainsconsulting.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
vanwertworks.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,0,1,0,1,1,0
darktoxicity.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
ovastor.egnyte.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1
appriver3651009905-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
frysconstucttehe.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
e-donusum.vbt.com.tr,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
parnetsgroup.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0
sprint.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0
feitoparavoce-digital.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
fn-international.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0
wdestaques15.prime-oportunidades-agora.shop,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1
djeane.com.pe,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
deadspin.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0
alpha-mail-server2.ddns.info,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
mycarauctionad.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
betasusguncelgir.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
welovebellsouthandswbell.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
christinacreates.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0
paws.org.au,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0
pips.fis.um.ac.id,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0
css-tricks.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
rusnod.ru,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
paypal.co.uk.userfqfwyvx2gxv.settingsppup.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
kassa.click,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1
activelogisticsltd.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
textileben.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
satkom.id,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
heliosroofing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
minyuanmm.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
zohrajabeen.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
giftedewha.or.kr,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
semanadeliderazgo.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
yourfreephoneapp.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
team.cmgcharleston.com,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0
safetytechspy.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
caorlespiaggia.it,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
storage.googleapis.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
naofiquedeforadessamega.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0
my.dara.cloud,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1
prouns.rs,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0
webmasteremailsupdating2020.hexat.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
corepoweryogaco.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
yetpack.com,0,0,1,5,0,0,0,0,0,1,0,1,0,1,1,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1
animalwelfareinc.org,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0
diply.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
alsapan-epi.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0
recompensenumeriquebmo.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
bigcredjf.com.br,0,1,1,4,0,0,0,0,0,1,1,1,0,0,1,0
rapline.hu,0,0,0,5,0,0,0,0,0,1,1,1,0,0,1,0
tylohelo-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0
taboola.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1
vicariapastoralgdl.org,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0
zbavit.live,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
wetransfer-plus7.ml,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
shimaarutechies.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
loudweb.czweb.org,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
veazieit.com,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0
erodoma.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
novapowa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
flavahairdesign.co.za,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
leadflowgeneration.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
gerdalights.buzz,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
tptelecom.it,0,0,1,6,0,0,0,0,0,1,0,0,1,0,1,0
acrpkids-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
telecomenterpriseinc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
freeliker.net,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
kupelis.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0
steamcommunity.com,0,0,1,10,1,0,0,0,0,1,0,1,0,0,1,0
rishtapao.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
graphicriver.net,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
withinmyskin.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
kjmtelecom.com.br,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0
soyalejo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
bradisk.joomla.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
bedrijfskleding038.nl,0,0,1,6,0,0,0,0,0,1,1,1,1,0,1,0
letsleads.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
myegy.to,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
zend-framework-community.634137.n4.nabble.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
mundovirtualhabbo.blogspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
evernote.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
santuariodelaveronica.com,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
bitbucket.org,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
app-sicredi-br.wpdevcloud.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1
rbcmontgomery.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
csgofreexskins.fun,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
fromserve.joomla.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
brianbegin.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
gamingakhada.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
unam.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
s1577556206.t.en25.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
any-connect.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
fdyf5.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
keep.simply-winspace.it,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0
xgamingchair.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0
cadastro.byethost6.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
accesd-web-desjardins-info.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
google.com,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0
millmarkgroup.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
netorgft3927858-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
gkjx168.com,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
superpark-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0
mail.kojak-group.com,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0
bodylineequipment.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0
poetkaustubh.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
ringring.vn,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0
sitenet-serasaexperian.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
paxfulonlinepayment.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
cutt.ly,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
cheezburger.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
betaalpas-omgevingskeuze.info,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
host112.186-109-81.telecom.net.ar:8082,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1
spectometre.newimagefitness.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
usereinloggen.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
wwedvm.appspot.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1
theironinnparlour.co.uk,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
verification__emai.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
trinx30.joomla.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1
ddt.yaguo.ru,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
oninet.al,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0
betasusturkiyee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
msonearquitetura.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
autorizador5.com.br,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0
extratorrent.cc,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
tyy756dfxas.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0
weigh.rebuildingok.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
wpengine.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
fazenda.gov.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
officialtobinbell.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
electronicavalencia.com.ar,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
myrnd.info,0,1,1,8,0,0,0,0,0,1,0,1,0,0,1,0
b9dm.com,0,0,1,18,0,0,0,0,0,1,1,1,0,0,1,0
estaremos-nessa-crise-unidoscom.com,0,0,1,2,0,0,0,1,0,1,0,1,1,0,1,0
security.paypal.com.userid.874585.compraycambia.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
agri72.fr,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1
net-eco.fr,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
esapcepro-org.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
zxe32szefr3.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
carexpert.ee,0,1,1,3,0,0,0,0,0,0,1,1,0,0,1,0
agrimetiersmartinique.fr,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
urbanmeisters.ovh,0,0,1,6,0,0,0,0,1,0,1,1,0,0,1,0
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,1
kuchkuchnights.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
kandbmoldedproducts.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
mncelektronik.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0
gansta-paradise.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
snellingjobs.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
sloaneandhyde.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
technoroute53.xyz,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
pikabu.ru,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1
u.nu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
login.microsoftonline.com:443,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
expeditions-of-e.com,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0
bicicentroslezama.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
lydiabradshaw.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
freedentist.net,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1
mpparagon.com,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
dipelnet.com.br,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0
ams-business-7.hostwindsdns.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,1,1,1
